id,name,gender,gender_probability,age,age_group,country_id,country_name,country_probability,created_at
019db7bb-9359-7328-9bee-ae857f03a17e,Mekdes Masondo,female,0.96,44,adult,ET,Ethiopia,0.72,2026-04-23T00:26:56.729Z
019db7bb-9359-7328-9bee-b1ee2c58f87f,Pierre Tshisekedi,male,0.71,62,senior,GA,Gabon,0.63,2026-04-23T00:26:56.729Z
019db7bb-9359-7328-9bee-b59b70cd3172,Desta Bekele,male,0.89,7,child,ET,Ethiopia,0.36,2026-04-23T00:26:56.729Z
019db7bb-9359-7328-9bee-bb8730341ebc,Jennifer Allen,female,0.92,43,adult,IN,India,0.64,2026-04-23T00:26:56.729Z
019db7bb-9359-7328-9bee-bea0428fd0a7,Hyacinthe Kalonji,male,0.83,51,adult,GA,Gabon,0.17,2026-04-23T00:26:56.729Z
019db7bb-9359-7328-9bee-c008eaadf27e,Halima Tesfaye,female,0.7,24,adult,TZ,Tanzania,0.72,2026-04-23T00:26:56.729Z
019db7bb-9359-7328-9bee-c704d8be0738,Farah Nxumalo,male,0.67,11,child,ER,Eritrea,0.85,2026-04-23T00:26:56.729Z
019db7bb-9359-7328-9bee-cb3dff8d28d3,Kwame Dossou,male,0.76,19,teenager,GH,Ghana,0.71,2026-04-23T00:26:56.729Z
019db7bb-9359-7328-9bee-cd81a82bb41b,Blessing Asante,female,0.94,78,senior,ML,Mali,0.58,2026-04-23T00:26:56.729Z
019db7bb-9359-7328-9bee-d39f26193e2f,Jessica Adams,female,0.65,42,adult,US,United States,0.84,2026-04-23T00:26:56.729Z
019db7bb-9359-7328-9bee-d626ba1ea2e5,Mpho Khumalo,male,0.89,70,senior,ET,Ethiopia,0.32,2026-04-23T00:26:56.729Z
019db7bb-9359-7328-9bee-d91feb1dd402,Parfait Kabila,male,0.97,59,adult,CF,Central African Republic,0.45,2026-04-23T00:26:56.729Z
019db7bb-9359-7328-9bee-de7142a95ede,Ebo Hounsou,male,0.87,81,senior,GH,Ghana,0.75,2026-04-23T00:26:56.729Z
019db7bb-9359-7328-9bee-e2bead42f2ea,Linda Turner,female,0.8,9,child,US,United States,0.28,2026-04-23T00:26:56.729Z
019db7bb-9359-7328-9bee-e41cfae96a07,Sipho Mhlanga,male,0.71,56,adult,AO,Angola,0.12,2026-04-23T00:26:56.729Z
019db7bb-9359-7328-9bee-e81a887814e2,Mutua Desta,male,0.7,8,child,KE,Kenya,0.16,2026-04-23T00:26:56.730Z
019db7bb-935a-7783-9043-d38f60c2a677,Tesfaye Njoroge,male,0.73,13,teenager,KE,Kenya,0.52,2026-04-23T00:26:56.730Z
019db7bb-935a-7783-9043-d64b59094955,Thomas Green,male,0.95,50,adult,JP,Japan,0.87,2026-04-23T00:26:56.730Z
019db7bb-935a-7783-9043-d88e255aa3db,Sekai Mthembu,female,0.99,44,adult,NA,Namibia,0.67,2026-04-23T00:26:56.730Z
019db7bb-935a-7783-9043-dfb080f0fcbb,Tinashe Dlamini,male,0.96,80,senior,SZ,Eswatini,0.46,2026-04-23T00:26:56.730Z
019db7bb-935a-7783-9043-e0461afbd421,Daniel Osei,male,0.94,38,adult,BJ,Benin,0.21,2026-04-23T00:26:56.730Z
019db7bb-935a-7783-9043-e4cda24675f6,Mumbi Mengistu,female,0.71,7,child,SS,South Sudan,0.81,2026-04-23T00:26:56.730Z
019db7bb-935a-7783-9043-ea4ff316deff,Themba Ndlovu,male,0.93,18,teenager,ST,São Tomé and Príncipe,0.43,2026-04-23T00:26:56.730Z
019db7bb-935a-7783-9043-edc8258c74c0,Laura Brown,female,0.7,6,child,IN,India,0.13,2026-04-23T00:26:56.730Z
019db7bb-935a-7783-9043-f3f4c6161e9d,Lisa Nelson,female,0.85,56,adult,BR,Brazil,0.24,2026-04-23T00:26:56.730Z
019db7bb-935a-7783-9043-f7d2c519efa7,Mohamed Kettani,male,0.82,16,teenager,MA,Morocco,0.78,2026-04-23T00:26:56.730Z
019db7bb-935a-7783-9043-f9e112baae10,Lindiwe Masondo,female,0.91,27,adult,ZM,Zambia,0.4,2026-04-23T00:26:56.730Z
019db7bb-935a-7783-9043-fd2327bc15f6,Mengistu Ndlovu,male,0.86,21,adult,KE,Kenya,0.61,2026-04-23T00:26:56.730Z
019db7bb-935a-7783-9044-0393d03c83f8,Hassan Bouazza,male,0.85,7,child,EG,Egypt,0.46,2026-04-23T00:26:56.730Z
019db7bb-935a-7783-9044-06509c4bfc11,Melissa Campbell,female,0.91,36,adult,CN,China,0.46,2026-04-23T00:26:56.730Z
019db7bb-935a-7783-9044-09e019423ad6,Farai Ndebele,male,0.73,44,adult,ZA,South Africa,0.59,2026-04-23T00:26:56.730Z
019db7bb-935a-7783-9044-0f8de7b9126f,Florentine Zongo,female,0.83,88,senior,NG,Nigeria,0.57,2026-04-23T00:26:56.730Z
019db7bb-935a-7783-9044-11769fc4f032,Ghita Bouazza,female,0.92,49,adult,MA,Morocco,0.85,2026-04-23T00:26:56.730Z
019db7bb-935a-7783-9044-1683ab467b8a,Getachew Haile,male,0.89,39,adult,TZ,Tanzania,0.17,2026-04-23T00:26:56.730Z
019db7bb-935a-7783-9044-19f47a36e48b,Lina Khatib,female,0.94,15,teenager,SD,Sudan,0.59,2026-04-23T00:26:56.730Z
019db7bb-935a-7783-9044-1c0f764cd6b3,Ndéye Darko,female,0.97,52,adult,NG,Nigeria,0.39,2026-04-23T00:26:56.730Z
019db7bb-935a-7783-9044-21a4a8bcbbd1,Franck Okafor,male,0.77,73,senior,NG,Nigeria,0.49,2026-04-23T00:26:56.730Z
019db7bb-935a-7783-9044-24b20d564d62,René Ping,male,0.98,25,adult,CM,Cameroon,0.25,2026-04-23T00:26:56.730Z
019db7bb-935a-7783-9044-2b8e9cb38b16,Lamine Dao,male,0.92,51,adult,NG,Nigeria,0.7,2026-04-23T00:26:56.730Z
019db7bb-935a-7783-9044-2fc70eb95b01,Lina Bouazza,female,0.72,68,senior,SD,Sudan,0.83,2026-04-23T00:26:56.730Z
019db7bb-935a-7783-9044-31a392d7a23e,Abebe Khumalo,male,0.68,46,adult,KE,Kenya,0.26,2026-04-23T00:26:56.730Z
019db7bb-935a-7783-9044-3683399070d0,Ouma Jama,male,0.93,6,child,MZ,Mozambique,0.26,2026-04-23T00:26:56.730Z
019db7bb-935a-7783-9044-3a5b0845bea8,Fatima Khalil,female,0.68,8,child,MA,Morocco,0.94,2026-04-23T00:26:56.730Z
019db7bb-935a-7783-9044-3f6de85a1a62,Kwame Amoah,male,0.76,26,adult,NG,Nigeria,0.21,2026-04-23T00:26:56.730Z
019db7bb-935a-7783-9044-42544332b053,Daniel Nguyen,male,0.67,44,adult,IN,India,0.88,2026-04-23T00:26:56.730Z
019db7bb-935a-7783-9044-44a861d6286d,Samuel Owusu,male,0.69,38,adult,CI,Côte d'Ivoire,0.89,2026-04-23T00:26:56.730Z
019db7bb-935a-7783-9044-4b93ecc41348,Véronique Eyeghe,female,0.92,81,senior,CM,Cameroon,0.21,2026-04-23T00:26:56.730Z
019db7bb-935a-7783-9044-4ed13e4c51e5,Akinyi Warsame,female,0.7,6,child,KE,Kenya,0.27,2026-04-23T00:26:56.730Z
019db7bb-935a-7783-9044-53eaad4d69d9,Grâce Konaté,female,0.99,14,teenager,BJ,Benin,0.57,2026-04-23T00:26:56.730Z
019db7bb-935a-7783-9044-5445661b5a92,Youssef Saidi,male,0.78,27,adult,EG,Egypt,0.6,2026-04-23T00:26:56.730Z
019db7bb-935a-7783-9044-5a2896bb3699,Laura Nguyen,female,0.77,59,adult,AU,Australia,0.31,2026-04-23T00:26:56.730Z
019db7bb-935a-7783-9044-5dca134b3ef0,Claire Ping,female,0.91,36,adult,CM,Cameroon,0.37,2026-04-23T00:26:56.730Z
019db7bb-935a-7783-9044-6006ccfc5a85,Zulai Kamau,female,0.76,6,child,ET,Ethiopia,0.12,2026-04-23T00:26:56.730Z
019db7bb-935a-7783-9044-6685c8861192,Rakiya Farah,female,0.84,52,adult,ET,Ethiopia,0.34,2026-04-23T00:26:56.730Z
019db7bb-935a-7783-9044-68392081291e,Lerato Nyoni,male,0.92,39,adult,ZW,Zimbabwe,0.85,2026-04-23T00:26:56.730Z
019db7bb-935a-7783-9044-6d906110f2aa,Kadiatou Agbodji,female,0.76,25,adult,ML,Mali,0.44,2026-04-23T00:26:56.730Z
019db7bb-935a-7783-9044-7339ec5b8bb5,Yaw Traoré,male,0.83,34,adult,GH,Ghana,0.18,2026-04-23T00:26:56.730Z
019db7bb-935a-7783-9044-750ab2243a44,Kadiatou Darko,female,0.83,24,adult,SN,Senegal,0.56,2026-04-23T00:26:56.730Z
019db7bb-935a-7783-9044-7aa1d3323772,Thandiwe Khumalo,female,0.97,34,adult,LS,Lesotho,0.23,2026-04-23T00:26:56.730Z
019db7bb-935a-7783-9044-7fd0badb9699,David Tchalla,male,0.68,79,senior,CI,Côte d'Ivoire,0.16,2026-04-23T00:26:56.730Z
019db7bb-935a-7783-9044-8250478d8fb8,René Lumumba,male,0.8,44,adult,GA,Gabon,0.42,2026-04-23T00:26:56.730Z
019db7bb-935a-7783-9044-87386c9b59cd,Takudzwa Nyoni,male,0.81,79,senior,ZW,Zimbabwe,0.12,2026-04-23T00:26:56.730Z
019db7bb-935a-7783-9044-8966c485e79b,Linda Roberts,female,0.76,80,senior,DE,Germany,0.3,2026-04-23T00:26:56.730Z
019db7bb-935a-7783-9044-8d62e8041dec,Steven Taylor,male,0.79,22,adult,AU,Australia,0.34,2026-04-23T00:26:56.731Z
019db7bb-935b-72b2-b9ba-d19417e5d0e0,Bethlehem Adhiambo,female,0.69,26,adult,TZ,Tanzania,0.9,2026-04-23T00:26:56.731Z
019db7bb-935b-72b2-b9ba-d6130d28ba4b,Dina Chraibi,female,0.68,31,adult,EG,Egypt,0.73,2026-04-23T00:26:56.731Z
019db7bb-935b-72b2-b9ba-d989b6e8e68e,Clarisse Afolabi,female,0.74,58,adult,GH,Ghana,0.39,2026-04-23T00:26:56.731Z
019db7bb-935b-72b2-b9ba-de9069743e73,Karen Anderson,female,0.7,41,adult,US,United States,0.46,2026-04-23T00:26:56.731Z
019db7bb-935b-72b2-b9ba-e3decb7bb4da,Susan Davis,female,0.68,10,child,CA,Canada,0.18,2026-04-23T00:26:56.731Z
019db7bb-935b-72b2-b9ba-e7ad164375b0,Cheikh Owusu,male,0.91,9,child,NG,Nigeria,0.21,2026-04-23T00:26:56.731Z
019db7bb-935b-72b2-b9ba-eb1c78e1b04d,Mark Segla,male,0.93,47,adult,ML,Mali,0.57,2026-04-23T00:26:56.731Z
019db7bb-935b-72b2-b9ba-ed37b28d4b68,Almaz Girma,female,0.7,10,child,KE,Kenya,0.72,2026-04-23T00:26:56.731Z
019db7bb-935b-72b2-b9ba-f00ed2d75c1e,Tebogo Shabalala,male,0.89,23,adult,SZ,Eswatini,0.51,2026-04-23T00:26:56.731Z
019db7bb-935b-72b2-b9ba-f7725652a236,Jennifer Phillips,female,0.91,54,adult,FR,France,0.94,2026-04-23T00:26:56.731Z
019db7bb-935b-72b2-b9ba-fb34e760bb77,Thandeka Ahmed,female,0.65,27,adult,TZ,Tanzania,0.84,2026-04-23T00:26:56.731Z
019db7bb-935b-72b2-b9ba-fc0fd4be8ad7,Véronique Ping,female,0.75,72,senior,GA,Gabon,0.59,2026-04-23T00:26:56.731Z
019db7bb-935b-72b2-b9bb-007c7dcb950e,Akinyi Mengistu,female,0.7,30,adult,TZ,Tanzania,0.28,2026-04-23T00:26:56.731Z
019db7bb-9442-743e-8026-f3a64a51bf49,Anthony Carter,male,0.8,32,adult,AU,Australia,0.81,2026-04-23T00:26:56.962Z
019db7bb-9442-743e-8026-f69900c96762,Mpho Ncube,male,0.72,14,teenager,BW,Botswana,0.8,2026-04-23T00:26:56.962Z
019db7bb-9442-743e-8026-f9c2e981be7e,John Jones,male,0.73,15,teenager,GB,United Kingdom,0.8,2026-04-23T00:26:56.962Z
019db7bb-9442-743e-8026-ff85cbd3f117,Timothy Davis,male,0.89,24,adult,GB,United Kingdom,0.5,2026-04-23T00:26:56.962Z
019db7bb-9442-743e-8027-00f2b5a3572e,Segun Osei,male,0.69,56,adult,GN,Guinea,0.13,2026-04-23T00:26:56.962Z
019db7bb-9442-743e-8027-068ac919d2b4,Thandeka Mohamed,female,0.77,44,adult,KE,Kenya,0.34,2026-04-23T00:26:56.962Z
019db7bb-9442-743e-8027-0a2989ffee3b,Ekow Adomou,male,0.89,46,adult,SN,Senegal,0.28,2026-04-23T00:26:56.962Z
019db7bb-9442-743e-8027-0fdebdc469e0,Tebogo Sibanda,male,0.86,36,adult,LS,Lesotho,0.26,2026-04-23T00:26:56.962Z
019db7bb-9442-743e-8027-11134b55a7aa,Samuel Sidibé,male,0.86,68,senior,NG,Nigeria,0.39,2026-04-23T00:26:56.962Z
019db7bb-9442-743e-8027-1491e7971ed8,Abdou Nikiéma,male,0.69,21,adult,NG,Nigeria,0.28,2026-04-23T00:26:56.962Z
019db7bb-9442-743e-8027-184771dfec1e,Louise Lumumba,female,0.91,33,adult,CG,Republic of the Congo,0.49,2026-04-23T00:26:56.962Z
019db7bb-9442-743e-8027-1ea7e4a8d629,Amanda Martin,female,0.77,28,adult,US,United States,0.55,2026-04-23T00:26:56.962Z
019db7bb-9442-743e-8027-208236efa0f4,Mpho Mthembu,male,0.7,15,teenager,BW,Botswana,0.57,2026-04-23T00:26:56.962Z
019db7bb-9442-743e-8027-27d005e7f633,Calixte Mensah,male,0.72,56,adult,SN,Senegal,0.31,2026-04-23T00:26:56.962Z
019db7bb-9442-743e-8027-2b772fac2971,Astou Boateng,female,0.72,34,adult,NE,Niger,0.75,2026-04-23T00:26:56.962Z
019db7bb-9442-743e-8027-2c8cb4a456d0,Astou Dossou,female,0.84,89,senior,NG,Nigeria,0.7,2026-04-23T00:26:56.962Z
019db7bb-9442-743e-8027-31a3bb2b8ecc,Bongiwe Nkosi,female,0.83,28,adult,ZA,South Africa,0.62,2026-04-23T00:26:56.962Z
019db7bb-9442-743e-8027-3547cd3eec54,Ade Ouédraogo,male,0.77,12,child,SN,Senegal,0.18,2026-04-23T00:26:56.962Z
019db7bb-9442-743e-8027-3a9aa231ac0b,Joy Afolabi,female,0.95,56,adult,NG,Nigeria,0.14,2026-04-23T00:26:56.962Z
019db7bb-9442-743e-8027-3e2235135919,Tesfaye Desta,male,0.84,29,adult,KE,Kenya,0.2,2026-04-23T00:26:56.962Z
019db7bb-9442-743e-8027-42cdc9bfee48,Betty Davis,female,0.85,14,teenager,BR,Brazil,0.57,2026-04-23T00:26:56.962Z
019db7bb-9442-743e-8027-451986930aa3,Théophile Ondimba,male,0.92,16,teenager,CM,Cameroon,0.88,2026-04-23T00:26:56.962Z
019db7bb-9442-743e-8027-4a08705799b2,Joy Okafor,female,0.7,27,adult,GH,Ghana,0.62,2026-04-23T00:26:56.962Z
019db7bb-9442-743e-8027-4d352e2a40c4,Tadesse Tadesse,male,0.96,63,senior,ET,Ethiopia,0.16,2026-04-23T00:26:56.962Z
019db7bb-9442-743e-8027-526c69db5d06,Rania Lamrani,female,0.72,33,adult,EG,Egypt,0.59,2026-04-23T00:26:56.962Z
019db7bb-9442-743e-8027-5472f75af54b,Barbara Edwards,female,0.75,16,teenager,DE,Germany,0.39,2026-04-23T00:26:56.962Z
019db7bb-9442-743e-8027-5ac1e5ca1e95,Kagiso Sibanda,male,0.98,29,adult,ZA,South Africa,0.75,2026-04-23T00:26:56.962Z
019db7bb-9442-743e-8027-5daa1474c972,John Davis,male,0.99,38,adult,FR,France,0.57,2026-04-23T00:26:56.962Z
019db7bb-9442-743e-8027-63dfef673023,Paul Tapsoba,male,0.8,18,teenager,NG,Nigeria,0.65,2026-04-23T00:26:56.962Z
019db7bb-9442-743e-8027-6615688333a2,Melissa Parker,female,0.97,14,teenager,US,United States,0.21,2026-04-23T00:26:56.962Z
019db7bb-9442-743e-8027-6b8a5c69992e,Bayo Diallo,male,0.83,9,child,NG,Nigeria,0.45,2026-04-23T00:26:56.962Z
019db7bb-9442-743e-8027-6e60fec93fda,Yusuf Tadesse,male,0.77,18,teenager,KE,Kenya,0.62,2026-04-23T00:26:56.962Z
019db7bb-9442-743e-8027-708cdfc08599,John Anderson,male,0.72,17,teenager,FR,France,0.54,2026-04-23T00:26:56.962Z
019db7bb-9442-743e-8027-76399403402e,Zanele Waweru,female,0.92,40,adult,UG,Uganda,0.5,2026-04-23T00:26:56.962Z
019db7bb-9442-743e-8027-79c1b0211494,Sara Alaoui,female,0.89,22,adult,DZ,Algeria,0.38,2026-04-23T00:26:56.962Z
019db7bb-9442-743e-8027-7d3c0548c9b2,Kwame Igwe,male,0.8,28,adult,GH,Ghana,0.27,2026-04-23T00:26:56.962Z
019db7bb-9442-743e-8027-81234d2e1eed,Edward Garcia,male,0.82,46,adult,IN,India,0.69,2026-04-23T00:26:56.962Z
019db7bb-9442-743e-8027-85c5d4a9b72e,Nandi Nxumalo,female,0.86,68,senior,ZA,South Africa,0.28,2026-04-23T00:26:56.962Z
019db7bb-9442-743e-8027-8b0627ffa90d,Cynthia Smith,female,0.66,30,adult,GB,United Kingdom,0.19,2026-04-23T00:26:56.962Z
019db7bb-9442-743e-8027-8fdd55855d83,Njoroge Shabalala,male,0.76,14,teenager,DJ,Djibouti,0.16,2026-04-23T00:26:56.962Z
019db7bb-9442-743e-8027-92cf41696508,Mamadou Nikiéma,male,0.85,58,adult,GH,Ghana,0.47,2026-04-23T00:26:56.963Z
019db7bb-9443-7469-a968-be0dd5f3bbd6,Paul Green,male,0.86,55,adult,GB,United Kingdom,0.55,2026-04-23T00:26:56.963Z
019db7bb-9443-7469-a968-c2367fe207b3,Daniel Carter,male,0.84,63,senior,IN,India,0.31,2026-04-23T00:26:56.963Z
019db7bb-9443-7469-a968-c66a7b14b329,Margaret Mitchell,female,0.71,36,adult,FR,France,0.24,2026-04-23T00:26:56.963Z
019db7bb-9443-7469-a968-ca6363f3083b,Sarah Miller,female,0.97,12,child,DE,Germany,0.16,2026-04-23T00:26:56.963Z
019db7bb-9443-7469-a968-ceef55f720ba,Charles White,male,0.96,82,senior,IN,India,0.63,2026-04-23T00:26:56.963Z
019db7bb-9443-7469-a968-d1c882a50a92,Hafsat Mengistu,female,0.82,34,adult,KE,Kenya,0.5,2026-04-23T00:26:56.963Z
019db7bb-9443-7469-a968-d6c1941b8403,Ifeoma Tapsoba,female,0.95,70,senior,GH,Ghana,0.34,2026-04-23T00:26:56.963Z
019db7bb-9443-7469-a968-dac5d341f393,Emeka Camara,male,0.85,38,adult,NG,Nigeria,0.6,2026-04-23T00:26:56.963Z
019db7bb-9443-7469-a968-dc9af2f6f325,Youssef Berrada,male,0.77,70,senior,EG,Egypt,0.87,2026-04-23T00:26:56.963Z
019db7bb-9443-7469-a968-e07b0a1b69db,Joseph Thompson,male,0.85,43,adult,BR,Brazil,0.89,2026-04-23T00:26:56.963Z
019db7bb-9443-7469-a968-e5336fcb476b,Rania Amrani,female,0.97,30,adult,EG,Egypt,0.94,2026-04-23T00:26:56.963Z
019db7bb-9443-7469-a968-e8121d270262,Tinashe Mthembu,male,0.71,40,adult,ZW,Zimbabwe,0.57,2026-04-23T00:26:56.963Z
019db7bb-9443-7469-a968-eec2319e9305,Khaled Rachidi,male,0.72,44,adult,EG,Egypt,0.18,2026-04-23T00:26:56.963Z
019db7bb-9443-7469-a968-f3e1205a605a,Themba Odhiambo,male,0.98,72,senior,UG,Uganda,0.57,2026-04-23T00:26:56.963Z
019db7bb-9443-7469-a968-f4d595699fcd,Bayo Antwi,male,0.98,74,senior,NG,Nigeria,0.55,2026-04-23T00:26:56.963Z
019db7bb-9443-7469-a968-fb2436eaa720,Zulai Mnguni,female,0.87,33,adult,UG,Uganda,0.65,2026-04-23T00:26:56.963Z
019db7bb-9443-7469-a968-fc46b22686fb,Chérie Nguema,female,0.92,23,adult,CM,Cameroon,0.79,2026-04-23T00:26:56.963Z
019db7bb-9443-7469-a969-02fa3b03e526,Mengistu Tesfaye,male,0.83,7,child,KE,Kenya,0.85,2026-04-23T00:26:56.963Z
019db7bb-9443-7469-a969-058a53836678,Wanja Achieng,female,0.84,12,child,TZ,Tanzania,0.18,2026-04-23T00:26:56.963Z
019db7bb-9443-7469-a969-084b80385bc8,Joseph Martin,male,0.89,43,adult,GB,United Kingdom,0.48,2026-04-23T00:26:56.963Z
019db7bb-9443-7469-a969-0f56965cdff9,Gary Davis,male,0.67,85,senior,FR,France,0.49,2026-04-23T00:26:56.963Z
019db7bb-9443-7469-a969-11d1e7fd05a3,Tebogo Nxumalo,male,0.83,37,adult,ZW,Zimbabwe,0.51,2026-04-23T00:26:56.963Z
019db7bb-9443-7469-a969-15695debb458,Paul King,male,0.84,28,adult,FR,France,0.85,2026-04-23T00:26:56.963Z
019db7bb-9443-7469-a969-19c5c6ba305f,Chipo Nxumalo,female,0.74,6,child,ST,São Tomé and Príncipe,0.56,2026-04-23T00:26:56.963Z
019db7bb-9443-7469-a969-1d820cb0baef,Théodore Okonkwo,male,0.82,67,senior,CI,Côte d'Ivoire,0.74,2026-04-23T00:26:56.963Z
019db7bb-9443-7469-a969-214d7db1162c,Bongani Mwangi,male,0.94,41,adult,KM,Comoros,0.31,2026-04-23T00:26:56.963Z
019db7bb-9443-7469-a969-2514ae5c9a8e,Bongiwe Ndebele,female,0.7,30,adult,ZA,South Africa,0.4,2026-04-23T00:26:56.963Z
019db7bb-9443-7469-a969-2bfd3f6830bf,Fatoumata Nwosu,female,0.79,83,senior,GH,Ghana,0.35,2026-04-23T00:26:56.963Z
019db7bb-9443-7469-a969-2d64faa9faa9,Sara Kettani,female,0.84,28,adult,MA,Morocco,0.89,2026-04-23T00:26:56.963Z
019db7bb-9443-7469-a969-32820e771e48,Tendai Otieno,male,0.89,85,senior,ET,Ethiopia,0.28,2026-04-23T00:26:56.963Z
019db7bb-9443-7469-a969-37768aabc836,Parfait Mobutu,male,0.84,40,adult,CD,DR Congo,0.26,2026-04-23T00:26:56.963Z
019db7bb-9443-7469-a969-3b77be993d66,Linda Edwards,female,0.67,59,adult,FR,France,0.21,2026-04-23T00:26:56.963Z
019db7bb-9443-7469-a969-3de24403baf6,Djeneba Agbodji,female,0.77,5,child,NG,Nigeria,0.39,2026-04-23T00:26:56.963Z
019db7bb-9443-7469-a969-430ce9b955bf,Themba Mthembu,male,0.85,58,adult,KE,Kenya,0.12,2026-04-23T00:26:56.963Z
019db7bb-9443-7469-a969-47b6b5a54663,Dina El Fassi,female,0.96,83,senior,EG,Egypt,0.19,2026-04-23T00:26:56.963Z
019db7bb-9443-7469-a969-4bdf0975cc82,Rudo Khumalo,male,0.74,11,child,ZM,Zambia,0.18,2026-04-23T00:26:56.963Z
019db7bb-9443-7469-a969-4fb1ee92c09c,Bayo Okonkwo,male,0.79,45,adult,BJ,Benin,0.38,2026-04-23T00:26:56.963Z
019db7bb-9443-7469-a969-51e699973a2f,Rim Kettani,female,0.69,21,adult,MA,Morocco,0.9,2026-04-23T00:26:56.963Z
019db7bb-9443-7469-a969-54d19f34b867,Odhiambo Otieno,male,0.72,14,teenager,MU,Mauritius,0.15,2026-04-23T00:26:56.963Z
019db7bb-9443-7469-a969-597775e76229,Mariama Keïta,female,0.91,40,adult,NG,Nigeria,0.64,2026-04-23T00:26:56.963Z
019db7bb-9443-7469-a969-5ca61bc1693d,Fatima Filali,female,0.84,34,adult,DZ,Algeria,0.59,2026-04-23T00:26:56.963Z
019db7bb-9443-7469-a969-60a6d7d014ba,Thabo Mthembu,male,0.79,52,adult,MU,Mauritius,0.68,2026-04-23T00:26:56.963Z
019db7bb-9443-7469-a969-676b00b3b252,Shamiso Sibanda,female,0.98,9,child,AO,Angola,0.5,2026-04-23T00:26:56.963Z
019db7bb-9443-7469-a969-6964d9e36743,Mwangi Desta,male,0.71,90,senior,MW,Malawi,0.44,2026-04-23T00:26:56.963Z
019db7bb-9443-7469-a969-6fcd2d6e070a,Sizwe Nxumalo,male,0.73,37,adult,ZA,South Africa,0.64,2026-04-23T00:26:56.963Z
019db7bb-9443-7469-a969-71c8f11ed791,Astou Nikiéma,female,0.94,23,adult,GH,Ghana,0.52,2026-04-23T00:26:56.963Z
019db7bb-9443-7469-a969-747c103887b6,Jessica Martin,female,0.94,44,adult,US,United States,0.75,2026-04-23T00:26:56.963Z
019db7bb-9443-7469-a969-7a3710d943e1,Haile Odhiambo,male,0.85,10,child,TZ,Tanzania,0.7,2026-04-23T00:26:56.963Z
019db7bb-9443-7469-a969-7ec7f5cf7a1e,Kwame Bah,male,0.88,35,adult,NG,Nigeria,0.9,2026-04-23T00:26:56.964Z
019db7bb-9444-7067-b721-d7823e2499af,Moussa Okafor,male,0.9,8,child,NG,Nigeria,0.36,2026-04-23T00:26:56.964Z
019db7bb-9444-7067-b721-d916a7699721,Farai Nkomo,male,0.81,60,senior,ZA,South Africa,0.11,2026-04-23T00:26:56.964Z
019db7bb-9444-7067-b721-dc7fe488f275,Femi Agyei,male,0.86,53,adult,EH,Western Sahara,0.42,2026-04-23T00:26:56.964Z
019db7bb-9444-7067-b721-e2f1bab929bb,Dina Lamrani,female,0.89,30,adult,EG,Egypt,0.17,2026-04-23T00:26:56.964Z
019db7bb-9444-7067-b721-e6cfff034881,Youssef Kettani,male,0.72,8,child,MA,Morocco,0.59,2026-04-23T00:26:56.964Z
019db7bb-9444-7067-b721-e838b24f9217,Emeka Osei,male,0.86,80,senior,GN,Guinea,0.33,2026-04-23T00:26:56.964Z
019db7bb-9444-7067-b721-ee222e5f20ab,Gilbert Amoah,male,0.97,44,adult,CI,Côte d'Ivoire,0.2,2026-04-23T00:26:56.964Z
019db7bb-9444-7067-b721-f174a23c50c4,Kariuki Farah,male,0.88,52,adult,MG,Madagascar,0.89,2026-04-23T00:26:56.964Z
019db7bb-9444-7067-b721-f6ad46e5525b,Charles King,male,0.67,27,adult,FR,France,0.55,2026-04-23T00:26:56.964Z
019db7bb-9444-7067-b721-f97cdcbc5184,Ekow Konaté,male,0.94,29,adult,BJ,Benin,0.6,2026-04-23T00:26:56.964Z
019db7bb-9534-74fe-96de-6e0ce41c1f5b,Hiwot Mengistu,female,0.78,53,adult,BI,Burundi,0.51,2026-04-23T00:26:57.204Z
019db7bb-9534-74fe-96de-71def20a719b,Rakiya Elmi,female,0.93,43,adult,SO,Somalia,0.34,2026-04-23T00:26:57.204Z
019db7bb-9534-74fe-96de-77293b426ce2,Paul Kasavubu,male,0.7,21,adult,CD,DR Congo,0.91,2026-04-23T00:26:57.204Z
019db7bb-9534-74fe-96de-7993f60f3fef,Kofi Babatunde,male,0.74,49,adult,ML,Mali,0.34,2026-04-23T00:26:57.204Z
019db7bb-9534-74fe-96de-7de21bda6d86,Fatima Kettani,female,0.95,13,teenager,SD,Sudan,0.2,2026-04-23T00:26:57.204Z
019db7bb-9534-74fe-96de-82d83ea6615c,Bilkisu Jama,female,0.9,33,adult,MZ,Mozambique,0.15,2026-04-23T00:26:57.204Z
019db7bb-9534-74fe-96de-8533cde97aa9,Adil Amrani,male,0.91,53,adult,TN,Tunisia,0.37,2026-04-23T00:26:57.204Z
019db7bb-9534-74fe-96de-8bde00a7903a,Jeanne Gizenga,female,0.71,25,adult,TD,Chad,0.29,2026-04-23T00:26:57.204Z
019db7bb-9534-74fe-96de-8f201ee6a868,Nokwanda Mohamed,female,0.9,33,adult,RW,Rwanda,0.79,2026-04-23T00:26:57.204Z
019db7bb-9534-74fe-96de-92243ad3fbac,Franck Igwe,male,0.98,58,adult,NG,Nigeria,0.44,2026-04-23T00:26:57.204Z
019db7bb-9534-74fe-96de-9476b268db79,Bienvenu Nkoghe,male,0.67,41,adult,CM,Cameroon,0.36,2026-04-23T00:26:57.204Z
